Tid,Rum Temp,Vandrør,Diff
09-01-23 23:35:01,21.125,18.375,2.6875
09-01-23 23:36:01,21.0625,18.4375,2.625
09-01-23 23:37:01,21.125,18.5,2.625
09-01-23 23:38:02,21.125,18.5625,2.5
09-01-23 23:39:01,21.125,18.625,2.5
09-01-23 23:40:01,21.125,18.6875,2.4375
09-01-23 23:41:01,21.125,18.75,2.4375
09-01-23 23:42:01,21.125,18.75,2.375
09-01-23 23:43:01,21.125,18.8125,2.375
09-01-23 23:44:01,21.125,18.875,2.25
09-01-23 23:45:02,21.125,18.875,2.25
09-01-23 23:46:01,21.1875,18.9375,2.25
09-01-23 23:47:01,21.1875,19.0,2.1875
09-01-23 23:48:01,21.1875,19.0,2.1875
09-01-23 23:49:01,21.1875,19.0625,2.0625
09-01-23 23:50:01,21.1875,19.125,2.0625
09-01-23 23:51:01,21.1875,19.125,2.0625
09-01-23 23:52:02,21.1875,19.1875,2.0
09-01-23 23:53:01,21.1875,19.1875,2.0
09-01-23 23:54:01,21.1875,19.25,2.0
09-01-23 23:55:01,21.1875,19.3125,1.9375
09-01-23 23:56:01,21.1875,19.3125,1.9375
09-01-23 23:57:01,21.1875,19.375,1.8125
09-01-23 23:58:01,21.1875,19.375,1.8125
09-01-23 23:59:02,21.1875,19.4375,1.8125
