Tid,Rum Temp,Vandrør,Diff
11-01-23 18:08:01,22.6875,16.8125,5.9375
11-01-23 18:09:01,22.6875,16.6875,6.0
11-01-23 18:10:01,22.6875,16.6875,6.0
11-01-23 18:11:02,22.6875,16.5625,6.125
11-01-23 18:12:01,22.6875,16.5,6.1875
11-01-23 18:13:01,22.6875,16.5,6.1875
11-01-23 18:14:01,22.6875,16.5625,6.125
11-01-23 18:15:01,22.75,16.5625,6.125
11-01-23 18:16:02,22.75,16.5,6.1875
11-01-23 18:17:01,22.75,16.625,6.125
11-01-23 18:18:02,22.75,16.9375,5.875
11-01-23 18:19:01,22.75,17.125,5.6875
11-01-23 18:20:01,22.75,17.3125,5.5
11-01-23 18:21:01,22.75,17.4375,5.3125
11-01-23 18:22:01,22.75,17.5625,5.1875
11-01-23 18:23:02,22.75,17.6875,5.0625
11-01-23 18:24:01,22.75,17.8125,4.9375
11-01-23 18:25:02,22.75,17.8125,5.0
11-01-23 18:26:01,22.8125,17.8125,4.9375
11-01-23 18:27:01,22.8125,17.6875,5.125
11-01-23 18:28:01,22.8125,17.6875,5.125
11-01-23 18:29:01,22.8125,17.5625,5.25
11-01-23 18:30:02,22.8125,17.625,5.1875
11-01-23 18:31:01,22.8125,17.75,5.0625
11-01-23 18:32:01,22.75,17.875,4.9375
11-01-23 18:33:01,22.75,17.875,4.9375
11-01-23 18:34:01,22.6875,17.875,4.8125
11-01-23 18:35:01,22.625,18.0,4.625
11-01-23 18:36:01,22.5625,18.0625,4.5
11-01-23 18:37:01,22.5,18.125,4.4375
11-01-23 18:38:01,22.4375,18.125,4.3125
11-01-23 18:39:01,22.375,17.3125,5.125
11-01-23 18:40:01,22.3125,17.0,5.3125
11-01-23 18:41:01,22.3125,17.0625,5.25
11-01-23 18:42:02,22.3125,17.125,5.1875
11-01-23 18:43:01,22.3125,17.25,5.125
11-01-23 18:44:01,22.375,17.375,4.9375
11-01-23 18:45:01,22.375,17.5625,4.8125
11-01-23 18:46:01,22.4375,17.6875,4.75
11-01-23 18:47:01,22.4375,17.8125,4.5625
11-01-23 18:48:01,22.4375,17.9375,4.5
11-01-23 18:49:02,22.5,18.0625,4.5
11-01-23 18:50:01,22.5,18.1875,4.375
11-01-23 18:51:01,22.5,18.25,4.25
11-01-23 18:52:01,22.5,18.375,4.125
11-01-23 18:53:01,22.5,18.4375,4.0625
11-01-23 18:54:01,22.5,18.5625,3.9375
11-01-23 18:55:01,22.5,18.6875,3.8125
11-01-23 18:56:02,22.5625,18.875,3.75
11-01-23 18:57:01,22.5625,18.9375,3.625
11-01-23 18:58:01,22.5625,18.625,3.9375
11-01-23 18:59:01,22.5625,18.125,4.4375
11-01-23 19:00:01,22.5625,18.0625,4.5
11-01-23 19:01:01,22.5625,18.125,4.4375
11-01-23 19:02:01,22.5625,18.1875,4.375
11-01-23 19:03:02,22.5625,18.3125,4.25
11-01-23 19:04:01,22.5625,18.4375,4.125
11-01-23 19:05:02,22.5625,18.5625,4.0625
11-01-23 19:06:01,22.5625,18.625,3.9375
11-01-23 19:07:01,22.5625,18.75,3.8125
11-01-23 19:08:01,22.5625,18.875,3.75
11-01-23 19:09:01,22.5625,18.9375,3.6875
11-01-23 19:10:02,22.5625,19.0625,3.5625
11-01-23 19:11:01,22.5625,19.0625,3.5
11-01-23 19:12:02,22.5625,19.0625,3.4375
11-01-23 19:13:01,22.5625,19.1875,3.375
11-01-23 19:14:01,22.5625,19.25,3.3125
11-01-23 19:15:01,22.5625,19.3125,3.25
11-01-23 19:16:01,22.5625,19.375,3.1875
11-01-23 19:17:01,22.5625,19.5,3.0625
11-01-23 19:18:01,22.5625,19.5625,3.0625
11-01-23 19:19:02,22.5625,19.625,2.9375
11-01-23 19:20:01,22.5625,19.6875,2.9375
11-01-23 19:21:01,22.5625,18.8125,3.6875
11-01-23 19:22:01,22.625,18.5625,4.0625
11-01-23 19:23:01,22.625,18.5625,4.0625
11-01-23 19:24:01,22.625,18.625,4.0
11-01-23 19:25:01,22.625,18.75,3.9375
11-01-23 19:26:02,22.625,18.8125,3.875
11-01-23 19:27:01,22.625,18.875,3.75
11-01-23 19:28:01,22.625,19.0,3.625
11-01-23 19:29:01,22.6875,19.125,3.5625
11-01-23 19:30:01,22.6875,19.1875,3.4375
11-01-23 19:31:02,22.6875,19.3125,3.375
11-01-23 19:32:01,22.6875,19.3125,3.375
11-01-23 19:33:02,22.6875,19.4375,3.25
11-01-23 19:34:01,22.6875,19.5,3.1875
11-01-23 19:35:01,22.6875,19.625,3.0625
11-01-23 19:36:01,22.6875,19.6875,3.0
11-01-23 19:37:01,22.6875,19.75,2.9375
11-01-23 19:38:02,22.6875,19.8125,2.875
11-01-23 19:39:01,22.6875,19.875,2.8125
11-01-23 19:40:02,22.6875,19.9375,2.75
11-01-23 19:41:01,22.6875,20.0625,2.625
11-01-23 19:42:01,22.6875,20.125,2.5625
11-01-23 19:43:01,22.6875,20.1875,2.5625
11-01-23 19:44:01,22.6875,20.25,2.5
11-01-23 19:45:01,22.6875,20.3125,2.375
11-01-23 19:46:01,22.75,20.375,2.3125
11-01-23 19:47:02,22.75,20.375,2.375
11-01-23 19:48:01,22.6875,20.4375,2.25
11-01-23 19:49:01,22.75,20.5,2.25
11-01-23 19:50:01,22.6875,20.5625,2.25
11-01-23 19:51:01,22.6875,20.5625,2.125
11-01-23 19:52:01,22.6875,20.625,2.125
11-01-23 19:53:01,22.6875,20.625,2.0625
11-01-23 19:54:02,22.6875,20.6875,2.0
11-01-23 19:55:01,22.6875,20.75,1.9375
11-01-23 19:56:01,22.75,20.8125,1.9375
11-01-23 19:57:01,22.75,20.8125,1.875
11-01-23 19:58:01,22.75,20.875,1.8125
11-01-23 19:59:01,22.6875,20.875,1.8125
11-01-23 20:00:01,22.75,20.9375,1.75
11-01-23 20:01:02,22.75,21.0,1.8125
11-01-23 20:02:01,22.75,21.0,1.6875
11-01-23 20:03:02,22.75,21.0625,1.6875
11-01-23 20:04:01,22.75,21.0625,1.6875
11-01-23 20:05:01,22.75,21.125,1.6875
11-01-23 20:06:01,22.75,21.125,1.5625
11-01-23 20:07:01,22.75,21.1875,1.5625
11-01-23 20:08:01,22.75,21.1875,1.5625
11-01-23 20:09:01,22.75,21.1875,1.5
11-01-23 20:10:02,22.75,21.25,1.5625
11-01-23 20:11:01,22.75,21.25,1.5
11-01-23 20:12:01,22.75,21.3125,1.4375
11-01-23 20:13:01,22.75,21.3125,1.375
11-01-23 20:14:01,22.75,21.3125,1.3125
11-01-23 20:15:01,22.75,21.375,1.375
11-01-23 20:16:01,22.6875,21.375,1.3125
11-01-23 20:17:02,22.75,21.4375,1.3125
11-01-23 20:18:01,22.75,21.4375,1.3125
11-01-23 20:19:01,22.75,21.5,1.3125
11-01-23 20:20:01,22.75,21.5,1.25
11-01-23 20:21:01,22.75,21.5,1.25
11-01-23 20:22:02,22.75,21.5,1.25
11-01-23 20:23:01,22.75,21.5625,1.1875
11-01-23 20:24:01,22.75,21.5625,1.1875
11-01-23 20:25:01,22.75,21.5625,1.1875
11-01-23 20:26:01,22.75,21.625,1.125
11-01-23 20:27:01,22.75,21.625,1.125
11-01-23 20:28:01,22.75,21.6875,1.125
11-01-23 20:29:02,22.75,21.6875,1.0625
11-01-23 20:30:01,22.75,21.6875,1.0625
11-01-23 20:31:02,22.75,21.6875,1.0625
11-01-23 20:32:01,22.75,21.6875,1.0
11-01-23 20:33:01,22.75,21.75,1.0
11-01-23 20:34:01,22.75,21.75,1.0
11-01-23 20:35:01,22.75,21.75,0.9375
11-01-23 20:36:02,22.75,21.8125,0.9375
11-01-23 20:37:01,22.75,21.8125,0.9375
11-01-23 20:38:01,22.75,21.8125,0.9375
11-01-23 20:39:01,22.75,21.8125,0.9375
11-01-23 20:40:01,22.75,21.8125,0.9375
11-01-23 20:41:01,22.75,21.875,0.9375
11-01-23 20:42:01,22.75,21.875,0.875
11-01-23 20:43:02,22.75,21.875,0.875
11-01-23 20:44:01,22.75,21.9375,0.8125
11-01-23 20:45:01,22.75,21.9375,0.8125
11-01-23 20:46:01,22.75,21.9375,0.8125
11-01-23 20:47:01,22.75,21.9375,0.8125
11-01-23 20:48:02,22.75,21.9375,0.8125
11-01-23 20:49:01,22.75,21.9375,0.8125
11-01-23 20:50:02,22.75,22.0,0.8125
11-01-23 20:51:01,22.75,22.0,0.75
11-01-23 20:52:01,22.75,22.0,0.75
11-01-23 20:53:01,22.75,22.0,0.75
11-01-23 20:54:01,22.75,22.0,0.75
11-01-23 20:55:02,22.75,22.0625,0.75
11-01-23 20:56:01,22.75,22.0625,0.6875
11-01-23 20:57:01,22.75,22.0625,0.6875
11-01-23 20:58:01,22.75,22.0625,0.6875
11-01-23 20:59:01,22.75,21.0625,1.5625
11-01-23 21:00:01,22.75,18.6875,4.0625
11-01-23 21:01:01,22.75,18.0,4.75
11-01-23 21:02:02,22.6875,17.8125,4.875
11-01-23 21:03:01,22.6875,17.875,4.8125
11-01-23 21:04:01,22.625,17.9375,4.6875
11-01-23 21:05:01,22.625,18.0625,4.5625
11-01-23 21:06:01,22.625,18.1875,4.375
11-01-23 21:07:01,22.5625,18.25,4.3125
11-01-23 21:08:01,22.5625,18.3125,4.25
11-01-23 21:09:02,22.5625,18.4375,4.125
11-01-23 21:10:01,22.5625,18.5,4.0625
11-01-23 21:11:01,22.5625,18.625,3.875
11-01-23 21:12:01,22.5625,18.6875,3.8125
11-01-23 21:13:01,22.5,18.8125,3.6875
11-01-23 21:14:01,22.5,18.9375,3.5625
11-01-23 21:15:01,22.5,19.0,3.5
11-01-23 21:16:02,22.5,19.0625,3.4375
11-01-23 21:17:01,22.5,19.1875,3.375
11-01-23 21:18:02,22.5,19.25,3.25
11-01-23 21:19:01,22.5,19.3125,3.1875
11-01-23 21:20:01,22.5,19.375,3.125
11-01-23 21:21:01,22.5,19.4375,3.0625
11-01-23 21:22:01,22.5,19.5625,2.9375
11-01-23 21:23:02,22.5,19.625,2.9375
11-01-23 21:24:01,22.5,19.625,2.875
11-01-23 21:25:01,22.5,19.75,2.8125
11-01-23 21:26:01,22.5,19.8125,2.75
11-01-23 21:27:01,22.5,19.8125,2.6875
11-01-23 21:28:01,22.5,19.9375,2.625
11-01-23 21:29:01,22.5,19.9375,2.5625
11-01-23 21:30:02,22.5,20.0,2.5
11-01-23 21:31:01,22.5,20.0625,2.5
11-01-23 21:32:01,22.5,20.125,2.4375
11-01-23 21:33:01,22.5,20.125,2.375
11-01-23 21:34:01,22.5,20.1875,2.3125
11-01-23 21:35:01,22.5625,20.25,2.25
11-01-23 21:36:01,22.5,19.6875,2.8125
11-01-23 21:37:01,22.5625,18.6875,3.8125
11-01-23 21:38:01,22.5625,18.5,4.0625
11-01-23 21:39:02,22.5625,18.5625,4.0
11-01-23 21:40:01,22.625,18.4375,4.1875
11-01-23 21:41:01,22.625,18.375,4.25
11-01-23 21:42:01,22.6875,17.6875,5.0
11-01-23 21:43:01,22.6875,17.5625,5.1875
11-01-23 21:44:02,22.6875,17.5625,5.0625
11-01-23 21:45:01,22.625,17.625,4.9375
11-01-23 21:46:02,22.5,17.375,5.125
11-01-23 21:47:01,22.4375,17.1875,5.25
11-01-23 21:48:01,22.375,17.3125,5.125
11-01-23 21:49:01,22.3125,17.3125,5.0
11-01-23 21:50:01,22.25,16.875,5.375
11-01-23 21:51:02,22.1875,16.625,5.5625
11-01-23 21:52:01,22.1875,16.625,5.5
11-01-23 21:53:02,22.1875,16.5,5.625
11-01-23 21:54:01,22.1875,16.6875,5.5625
11-01-23 21:55:01,22.25,16.75,5.4375
11-01-23 21:56:01,22.25,16.8125,5.5
11-01-23 21:57:01,22.3125,16.875,5.4375
11-01-23 21:58:02,22.3125,17.0625,5.25
11-01-23 21:59:01,22.375,16.875,5.5
11-01-23 22:00:01,22.4375,16.6875,5.75
11-01-23 22:01:01,22.5,16.5625,5.875
11-01-23 22:02:01,22.5,16.375,6.125
11-01-23 22:03:01,22.5625,16.4375,6.125
11-01-23 22:04:01,22.5625,16.375,6.1875
11-01-23 22:05:02,22.5625,16.375,6.1875
11-01-23 22:06:01,22.5625,16.375,6.1875
11-01-23 22:07:01,22.5625,16.5625,6.0625
11-01-23 22:08:01,22.625,16.6875,5.875
11-01-23 22:09:01,22.5625,16.4375,6.0625
11-01-23 22:10:01,22.5625,16.4375,6.125
11-01-23 22:11:01,22.5625,16.5,6.125
11-01-23 22:12:02,22.5625,16.6875,5.875
11-01-23 22:13:01,22.5625,16.8125,5.75
11-01-23 22:14:01,22.5625,17.0,5.5625
11-01-23 22:15:01,22.5625,16.9375,5.625
11-01-23 22:16:01,22.5625,16.625,6.0
11-01-23 22:17:01,22.5625,16.75,5.8125
11-01-23 22:18:01,22.5625,16.9375,5.625
11-01-23 22:19:02,22.5625,17.0625,5.5
11-01-23 22:20:01,22.5625,17.1875,5.375
11-01-23 22:21:01,22.5625,17.3125,5.25
11-01-23 22:22:01,22.625,17.4375,5.125
11-01-23 22:23:01,22.625,17.5625,5.0
11-01-23 22:24:01,22.5625,17.6875,4.875
11-01-23 22:25:01,22.5625,17.8125,4.75
11-01-23 22:26:02,22.5625,17.9375,4.625
11-01-23 22:27:01,22.5625,18.0625,4.5625
11-01-23 22:28:01,22.5625,18.125,4.4375
11-01-23 22:29:01,22.5625,18.25,4.3125
11-01-23 22:30:01,22.5625,18.375,4.1875
11-01-23 22:31:02,22.5625,18.4375,4.125
11-01-23 22:32:01,22.5625,18.5625,4.0
11-01-23 22:33:02,22.5625,18.625,3.9375
11-01-23 22:34:01,22.5625,18.75,3.875
11-01-23 22:35:01,22.5625,18.8125,3.75
11-01-23 22:36:01,22.5625,18.9375,3.6875
11-01-23 22:37:01,22.5625,18.9375,3.625
11-01-23 22:38:01,22.5625,19.0625,3.5
11-01-23 22:39:01,22.5625,19.125,3.4375
11-01-23 22:40:02,22.5625,19.1875,3.375
11-01-23 22:41:01,22.5625,19.25,3.3125
11-01-23 22:42:01,22.5625,19.3125,3.25
11-01-23 22:43:01,22.5625,19.375,3.1875
11-01-23 22:44:01,22.5625,19.4375,3.1875
11-01-23 22:45:01,22.5625,19.5,3.125
11-01-23 22:46:01,22.5625,19.5625,3.0
11-01-23 22:47:02,22.5625,19.625,2.9375
11-01-23 22:48:01,22.5625,19.6875,2.875
11-01-23 22:49:01,22.5625,19.6875,2.8125
11-01-23 22:50:01,22.5625,19.75,2.8125
11-01-23 22:51:01,22.5625,19.8125,2.75
11-01-23 22:52:02,22.5625,19.8125,2.6875
11-01-23 22:53:01,22.5625,18.0625,4.5
11-01-23 22:54:01,22.5625,17.6875,4.875
11-01-23 22:55:01,22.5625,17.625,4.9375
11-01-23 22:56:01,22.5625,17.6875,4.875
11-01-23 22:57:01,22.5,17.8125,4.6875
11-01-23 22:58:01,22.5,17.9375,4.5625
11-01-23 22:59:01,22.5,18.0,4.5
11-01-23 23:00:01,22.5,18.125,4.4375
11-01-23 23:01:02,22.5,18.25,4.25
11-01-23 23:02:01,22.5,18.375,4.1875
11-01-23 23:03:01,22.5,18.4375,4.0625
11-01-23 23:04:01,22.5,18.5625,3.9375
11-01-23 23:05:01,22.5,18.625,3.875
11-01-23 23:06:02,22.5,18.6875,3.8125
11-01-23 23:07:01,22.5,18.75,3.75
11-01-23 23:08:02,22.5,18.875,3.625
11-01-23 23:09:01,22.5,18.9375,3.5
11-01-23 23:10:01,22.4375,19.0625,3.375
11-01-23 23:11:01,22.5,19.125,3.3125
11-01-23 23:12:01,22.5,19.1875,3.3125
11-01-23 23:13:02,22.5,19.25,3.25
11-01-23 23:14:01,22.4375,19.375,3.0625
11-01-23 23:15:01,22.4375,19.4375,3.0
11-01-23 23:16:01,22.5,19.5,3.0
11-01-23 23:17:01,22.5,19.5625,2.875
11-01-23 23:18:01,22.5,19.625,2.8125
11-01-23 23:19:01,22.5,19.6875,2.8125
11-01-23 23:20:02,22.5,19.6875,2.8125
11-01-23 23:21:01,22.5,19.8125,2.75
11-01-23 23:22:01,22.5,19.8125,2.6875
11-01-23 23:23:01,22.5,19.9375,2.625
11-01-23 23:24:01,22.5,19.9375,2.5625
11-01-23 23:25:01,22.4375,20.0,2.4375
11-01-23 23:26:01,22.4375,20.0625,2.375
11-01-23 23:27:02,22.5,20.125,2.375
11-01-23 23:28:01,22.5,20.1875,2.3125
11-01-23 23:29:01,22.5,20.1875,2.3125
11-01-23 23:30:01,22.5,20.25,2.25
11-01-23 23:31:01,22.5,20.25,2.1875
11-01-23 23:32:01,22.5,20.3125,2.125
11-01-23 23:33:01,22.5,20.375,2.125
11-01-23 23:34:02,22.4375,20.375,2.0625
11-01-23 23:35:01,22.5,20.4375,2.0625
11-01-23 23:36:01,22.5,20.5,2.0
11-01-23 23:37:01,22.5,20.5,2.0
11-01-23 23:38:01,22.5,20.5625,1.875
11-01-23 23:39:01,22.5,20.5625,1.875
11-01-23 23:40:01,22.5,20.625,1.875
11-01-23 23:41:02,22.5,20.625,1.875
11-01-23 23:42:01,22.5,20.6875,1.8125
11-01-23 23:43:01,22.5,20.6875,1.75
11-01-23 23:44:01,22.5,20.75,1.75
11-01-23 23:45:01,22.5,20.75,1.75
11-01-23 23:46:01,22.5,20.8125,1.6875
11-01-23 23:47:01,22.5,20.8125,1.6875
11-01-23 23:48:02,22.5,20.875,1.625
11-01-23 23:49:01,22.5,20.875,1.625
11-01-23 23:50:01,22.5,20.9375,1.5625
11-01-23 23:51:01,22.5,20.9375,1.5625
11-01-23 23:52:01,22.5,21.0,1.5
11-01-23 23:53:01,22.5,21.0,1.4375
11-01-23 23:54:01,22.5,21.0625,1.5
11-01-23 23:55:02,22.5,21.0625,1.4375
11-01-23 23:56:01,22.5,21.0625,1.4375
11-01-23 23:57:01,22.5,21.0625,1.4375
11-01-23 23:58:01,22.5,21.125,1.375
11-01-23 23:59:01,22.5,21.1875,1.375
